ID_REF,Cluster,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,GSM1176196,GSM1176197,GSM1176198,GSM1176199,GSM1176200,GSM1176201,GSM1176202,GSM1176203,GSM1176204,GSM1176205,GSM1176206,GSM1176207,GSM1176208,GSM1176209,GSM1176210,GSM1176211,GSM1176212,GSM1176213,GSM1176214,GSM1176215,GSM1176216,GSM1176217,GSM1176218,GSM1176219,GSM1176220,GSM1176221,GSM1176222,GSM1176223,GSM1176224,GSM1176225,GSM1176226,GSM1176227,GSM1176228,GSM1176229,GSM1176230,GSM1176231,GSM1176232,GSM1176233,GSM1176234,GSM1176235,GSM1176236,GSM1176237,GSM1176238,GSM1176239,GSM1176240,GSM1176241,GSM1176242,GSM1176243,GSM1176244,GSM1176245,GSM1176246,GSM1176247,GSM1176248,GSM1176249,GSM1176250,GSM1176251,GSM1176252,GSM1176253,GSM1176254,GSM1176255,GSM1176256,GSM1176257,GSM1176258,GSM1176259,GSM1176260,GSM1176261,GSM1176262,GSM1176263,GSM1176264,GSM1176265,GSM1176266,GSM1176267,GSM1176268,GSM1176269,GSM1176270,GSM1176271,GSM1176272,GSM1176273,GSM1176274,GSM1176275
237935_at,1,1.0068797,0.9547534,0.5441863,0.4958425,0.5374987,0.49091443,0.6282891,0.97054005,0.8862701,0.897264,1.0121838,0.88941664,0.8561238,0.84869474,0.92204285,0.9438347,0.90387315,0.95022357,0.5455474,1.0826825,0.77844113,0.9157378,0.9789934,0.90233624,0.9533386,0.9918116,0.79781556,0.8658365,0.8929325,1.0183376,0.9383594,1.0531158,0.9468197,0.86534625,0.88567644,0.9601339,0.94121796,1.0006382,0.9233968,0.91538614,0.8977479,0.9581776,0.9323451,0.9409483,0.94366527,0.9624913,0.94541645,0.89311326,0.8434288,0.91901934,0.87328273,0.9995074,0.88778025,0.86698043,1.0123717,1.0177618,0.8384989,0.9745495,0.959902,0.86257607,0.47713697,1.0274005,0.96597284,0.95493144,0.87114894,0.84949607,0.9641837,0.96944326,0.89435214,0.92284197,1.1144392,0.9527736,0.84694487,0.9069635,0.9713623,1.0318651,0.8085999,0.8717367,1.0020987,0.87223023,0.9937712,0.9385115,0.9076482,1.0484816,1.0007993,0.9402826,0.8991275,1.0712793,0.88803536,0.98100585,1.0849302,0.92685443,1.1076398,0.95547175,0.81520396,0.8954036,1.0299814,0.86534625,1.0330423,0.9242891,0.8761056,0.8575466,1.0187749,1.0021492,0.8582311,0.8344075,1.0500377,0.99424547,0.8235693,0.916077,1.0782542,1.0305046,0.90455717,0.89135855,1.0686997,0.944149,0.9719022,0.9195962,0.84983295,1.1574303,0.96061426,1.106204,0.85677147,0.87999797,1.1531194,0.89109445,1.136061,0.88033,1.2279351,1.0929369,0.8926621,0.93149465,0.9128596,0.8891241,0.8808281,0.9776863,1.0343978,0.8654021,0.89692533,0.9558168,0.940992,0.8488694,0.8788365,0.9559938,1.0162277,0.8699965,0.8964181,1.0104966,1.125557,0.78168654,0.8989577,1.0208073,1.0375223,0.9569971,0.8874999,1.0112463,0.90497726,0.877266,0.79958177,0.95954585,0.94330126,0.8209261,0.8570615,0.9064462,0.9475789,0.8361235,0.9346092,1.0104966,0.9016544,0.9028668,0.9897254,0.8649027,0.9211886,0.9834894,0.99956477,0.97169363,0.8701192,0.92835903,0.93039405,1.0172443,0.9959913,0.94656163,1.0575277,0.985531,1.0348464,1.0044762,0.9474471,1.0328976,0.87524796,0.9071894,0.86628044,0.75493723,0.95724356,0.80294615,0.87005657,1.033634,0.8584528,0.9231107,0.9171942,0.8930611,0.85100514,0.92398393,0.9318798,0.89458257,0.83839804,0.7854782,0.863337,0.91899806,0.8843433,0.9045907,1.0063308,0.9864444,1.0063672,0.9120819,0.8477963,0.92077446,0.99698013,0.7884889,0.8780269,0.89779025,0.91299087,0.91570675,1.0139529,0.89999515,0.89029765,0.98901653,0.865855,0.89003366,0.9048759,0.89171386,0.8914754,0.9116143,0.93000567,0.9665774,0.9316117,1.0333056,0.9013775,0.98938984,1.0391953,0.9477642,1.0134164,0.95979655,0.8998103,1.0177122,1.0058923,1.0229601,0.91190434,0.9565923,1.0101917,0.9132577,1.0148853,0.89263415,1.0296712
214218_s_at,2,201.07051,187.70613,99.46571,0.22260945,0.25905278,87.32281,129.65483,0.49931356,0.45528802,0.36309782,0.36972588,0.43651226,0.28056654,0.3360729,0.3417698,0.40032762,0.4624907,0.51795524,0.23133671,143.71382,139.65953,126.90311,184.42514,198.23184,118.686035,0.5404567,114.659485,141.54121,109.32597,108.334694,70.68444,138.68646,161.79698,168.36623,120.37051,138.97462,138.02376,0.5638749,0.39590693,0.4299622,3.370981,0.35920087,0.48745534,0.41178352,0.29673404,225.63467,0.533253,0.45422587,0.28264344,0.47859058,0.39073142,111.35797,120.825836,140.2123,95.3609,103.620346,118.31603,125.491165,101.491455,132.34778,94.505035,149.91292,185.14784,105.393555,128.24205,161.12608,86.46673,0.58223975,0.2892402,1.3433437,0.40071097,117.41634,129.58264,113.76546,102.11451,124.57688,172.2145,103.174644,98.1962,0.44096953,0.48351678,146.55937,204.78369,0.6427319,145.4065,0.56440675,0.34215003,0.39679217,105.209076,0.5126087,0.65665627,0.46052334,0.30279264,0.37547222,0.47763044,0.37927014,0.6137295,0.2951669,0.6160102,0.5206549,0.4555465,0.35463616,0.60908145,125.14177,147.14238,140.71577,100.33138,0.54208946,0.35842088,0.36214,0.6506466,0.3893123,0.2986898,0.44573632,0.41700956,161.27835,172.83858,0.48229012,0.32429978,129.8815,14.676668,96.91247,171.56429,109.801605,98.964,77.334724,116.011826,121.921005,79.73624,80.624916,106.64851,75.4496,97.27846,0.4552881,0.46646836,0.37227118,0.46672627,0.4076061,0.35590938,0.34386766,0.43087068,0.31864613,0.36385193,0.3632023,0.40556914,0.28863916,0.3646767,0.57644373,0.4066409,0.40110675,0.43436435,0.37363723,79.47792,117.13601,105.83593,147.55235,0.34331048,0.3631281,2.6789107,0.5274505,104.621506,104.78926,132.4977,88.82317,0.39381507,0.34747517,0.4318033,104.03146,93.12536,161.64368,106.40586,173.96407,0.35978377,252.83853,0.616533,245.69626,0.63438547,211.17998,178.0311,256.77756,0.78007585,0.78701794,0.5798917,3.8849611,0.63613236,0.79687196,0.6737257,188.59387,272.80936,157.46371,267.74216,230.8489,0.71226853,1.521023,162.20888,218.44676,252.68835,0.99769485,0.64739347,0.47163096,283.6433,0.44318175,0.6795065,0.6663991,0.55765927,306.4727,0.4237576,1.1165321,201.53096,263.43753,0.7976879,246.02087,0.33507687,0.6690056,233.43724,293.4541,249.35379,221.62297,246.69905,0.5224811,205.02023,164.56935,0.53676724,0.6113866,0.644694,0.5580372,0.5329335,0.56332564,0.6690056,0.5276316,0.7592483,0.52624,157.6138,292.0977,0.51743096,214.62599,77.97934,202.92416,174.23985,222.98308,178.43759,117.29804,253.232,0.6630378,217.7125,205.25803,0.5151486,1.0,0.83754957,0.531351,0.6564312,0.49942014,0.62183243
